Fecha & Hora;PM10 (ug/m3);SO2  (ug/m3);Vel Viento  (m/s);Dir Viento (Grados);Temperatura (C°);Humedad (%)
07/19/2014 07:00;35,2;ND;ND;ND;ND;ND
07/19/2014 08:00;45,6;ND;ND;ND;ND;ND
07/19/2014 09:00;52,8;ND;ND;ND;ND;ND
07/19/2014 10:00;58,9;ND;ND;ND;ND;ND
07/19/2014 11:00;65,4;ND;ND;ND;ND;ND
07/19/2014 12:00;47;ND;ND;ND;ND;ND
07/19/2014 13:00;55,9;ND;ND;ND;ND;ND
07/19/2014 14:00;50,8;ND;ND;ND;ND;ND
07/19/2014 15:00;23,2;ND;ND;ND;ND;ND
07/19/2014 16:00;50,6;ND;ND;ND;ND;ND
07/19/2014 17:00;27,7;ND;ND;ND;ND;ND
07/19/2014 18:00;26,5;ND;ND;ND;ND;ND
07/19/2014 19:00;31,8;ND;ND;ND;ND;ND
07/19/2014 20:00;21;ND;ND;ND;ND;ND
07/19/2014 21:00;17,6;ND;ND;ND;ND;ND
07/19/2014 22:00;21,4;ND;ND;ND;ND;ND
07/19/2014 23:00;22,9;ND;ND;ND;ND;ND
07/20/2014 00:00;44,8;ND;ND;ND;ND;ND
07/20/2014 01:00;48,2;ND;ND;ND;ND;ND
07/20/2014 02:00;33,1;ND;ND;ND;ND;ND
07/20/2014 03:00;29,7;ND;ND;ND;ND;ND
07/20/2014 04:00;24,5;ND;ND;ND;ND;ND
07/20/2014 05:00;24,6;ND;ND;ND;ND;ND
07/20/2014 06:00;23,8;ND;ND;ND;ND;ND
07/20/2014 07:00;27,6;ND;ND;ND;ND;ND
07/20/2014 08:00;35;ND;ND;ND;ND;ND
07/20/2014 09:00;39,7;ND;ND;ND;ND;ND
07/20/2014 10:00;52,7;ND;ND;ND;ND;ND
07/20/2014 11:00;54,7;ND;ND;ND;ND;ND
07/20/2014 12:00;60,7;ND;ND;ND;ND;ND
07/20/2014 13:00;51,9;ND;ND;ND;ND;ND
07/20/2014 14:00;62,2;ND;ND;ND;ND;ND
07/20/2014 15:00;56,4;ND;ND;ND;ND;ND
07/20/2014 16:00;17,4;ND;ND;ND;ND;ND
07/20/2014 17:00;18;ND;ND;ND;ND;ND
07/20/2014 18:00;15,4;ND;ND;ND;ND;ND
07/20/2014 19:00;43,5;ND;ND;ND;ND;ND
07/20/2014 20:00;12,7;ND;ND;ND;ND;ND
07/20/2014 21:00;18,9;ND;ND;ND;ND;ND
07/20/2014 22:00;29,7;ND;ND;ND;ND;ND
07/20/2014 23:00;55;ND;ND;ND;ND;ND
07/21/2014 00:00;72,7;ND;ND;ND;ND;ND
07/21/2014 01:00;38,6;ND;ND;ND;ND;ND
07/21/2014 02:00;34;ND;ND;ND;ND;ND
07/21/2014 03:00;26,7;ND;ND;ND;ND;ND
07/21/2014 04:00;20,8;ND;ND;ND;ND;ND
07/21/2014 05:00;38,8;ND;ND;ND;ND;ND
07/21/2014 06:00;49,7;ND;ND;ND;ND;ND
07/21/2014 07:00;54,6;ND;ND;ND;ND;ND
07/21/2014 08:00;54,6;ND;ND;ND;ND;ND
07/21/2014 09:00;57,5;ND;ND;ND;ND;ND
07/21/2014 10:00;52,8;ND;ND;ND;ND;ND
07/21/2014 11:00;36,9;ND;ND;ND;ND;ND
07/21/2014 12:00;31,8;ND;ND;ND;ND;ND
07/21/2014 13:00;35,1;ND;ND;ND;ND;ND
07/21/2014 14:00;39,1;ND;ND;ND;ND;ND
07/21/2014 15:00;51;ND;ND;ND;ND;ND
07/21/2014 16:00;54,4;ND;ND;ND;ND;ND
07/21/2014 17:00;57,9;ND;ND;ND;ND;ND
07/21/2014 18:00;18,5;ND;ND;ND;ND;ND
07/21/2014 19:00;23,2;ND;ND;ND;ND;ND
07/21/2014 20:00;14,3;ND;ND;ND;ND;ND
07/21/2014 21:00;13,7;ND;ND;ND;ND;ND
07/21/2014 22:00;14,5;ND;ND;ND;ND;ND
07/21/2014 23:00;42,7;ND;ND;ND;ND;ND
07/22/2014 00:00;76,7;ND;ND;ND;ND;ND
07/22/2014 01:00;69,8;ND;ND;ND;ND;ND
07/22/2014 02:00;28,6;ND;ND;ND;ND;ND
07/22/2014 03:00;38,9;ND;ND;ND;ND;ND
07/22/2014 04:00;38;ND;ND;ND;ND;ND
07/22/2014 05:00;44,2;ND;ND;ND;ND;ND
07/22/2014 06:00;33,3;ND;ND;ND;ND;ND
07/22/2014 07:00;41,1;ND;ND;ND;ND;ND
07/22/2014 08:00;51,4;ND;ND;ND;ND;ND
07/22/2014 09:00;56,1;ND;ND;ND;ND;ND
07/22/2014 10:00;39,4;ND;ND;ND;ND;ND
07/22/2014 11:00;43,8;ND;ND;ND;ND;ND
07/22/2014 12:00;33,5;ND;ND;ND;ND;ND
07/22/2014 13:00;40;ND;ND;ND;ND;ND
07/22/2014 14:00;39,7;ND;ND;ND;ND;ND
07/22/2014 15:00;31,1;ND;ND;ND;ND;ND
07/22/2014 16:00;33;ND;ND;ND;ND;ND
07/22/2014 17:00;49;ND;ND;ND;ND;ND
07/22/2014 18:00;32,9;ND;ND;ND;ND;ND
07/22/2014 19:00;27;ND;ND;ND;ND;ND
07/22/2014 20:00;18,5;ND;ND;ND;ND;ND
07/22/2014 21:00;19,7;ND;ND;ND;ND;ND
07/22/2014 22:00;11,4;ND;ND;ND;ND;ND
07/22/2014 23:00;42,6;ND;ND;ND;ND;ND
07/23/2014 00:00;52,6;ND;ND;ND;ND;ND
07/23/2014 01:00;43,9;ND;ND;ND;ND;ND
07/23/2014 02:00;43,2;ND;ND;ND;ND;ND
07/23/2014 03:00;37,7;ND;ND;ND;ND;ND
07/23/2014 04:00;42,2;ND;ND;ND;ND;ND
07/23/2014 05:00;51,3;ND;ND;ND;ND;ND
07/23/2014 06:00;39,5;ND;ND;ND;ND;ND
07/23/2014 07:00;68;ND;ND;ND;ND;ND
07/23/2014 08:00;77,8;ND;ND;ND;ND;ND
07/23/2014 09:00;88,4;ND;ND;ND;ND;ND
07/23/2014 10:00;82,7;ND;ND;ND;ND;ND
07/23/2014 11:00;82,7;ND;ND;ND;ND;ND
07/23/2014 12:00;50,6;ND;ND;ND;ND;ND
07/23/2014 13:00;40,3;ND;ND;ND;ND;ND
07/23/2014 14:00;49,9;ND;ND;ND;ND;ND
07/23/2014 15:00;55;ND;ND;ND;ND;ND
07/23/2014 16:00;37,2;ND;ND;ND;ND;ND
07/23/2014 17:00;24,8;ND;ND;ND;ND;ND
07/23/2014 18:00;27,3;ND;ND;ND;ND;ND
07/23/2014 19:00;20,9;ND;ND;ND;ND;ND
07/23/2014 20:00;24,5;ND;ND;ND;ND;ND
07/23/2014 21:00;16,6;ND;ND;ND;ND;ND
07/23/2014 22:00;42,6;ND;ND;ND;ND;ND
07/23/2014 23:00;58,1;ND;ND;ND;ND;ND
07/24/2014 00:00;72,3;ND;ND;ND;ND;ND
07/24/2014 01:00;40,1;ND;ND;ND;ND;ND
07/24/2014 02:00;34,7;ND;ND;ND;ND;ND
07/24/2014 03:00;34,7;ND;ND;ND;ND;ND
07/24/2014 04:00;34;ND;ND;ND;ND;ND
07/24/2014 05:00;31,4;ND;ND;ND;ND;ND
07/24/2014 06:00;25,6;ND;ND;ND;ND;ND
07/24/2014 07:00;54,1;ND;ND;ND;ND;ND
07/24/2014 08:00;58,3;ND;ND;ND;ND;ND
07/24/2014 09:00;77,7;ND;ND;ND;ND;ND
07/24/2014 10:00;60,5;ND;ND;ND;ND;ND
07/24/2014 11:00;50,7;ND;ND;ND;ND;ND
07/24/2014 12:00;47,9;ND;ND;ND;ND;ND
07/24/2014 13:00;58,4;ND;ND;ND;ND;ND
07/24/2014 14:00;65,6;ND;ND;ND;ND;ND
07/24/2014 15:00;61,5;ND;ND;ND;ND;ND
07/24/2014 16:00;78,3;ND;ND;ND;ND;ND
07/24/2014 17:00;39,9;ND;ND;ND;ND;ND
07/24/2014 18:00;33;ND;ND;ND;ND;ND
07/24/2014 19:00;51,3;ND;ND;ND;ND;ND
07/24/2014 20:00;37,2;ND;ND;ND;ND;ND
07/24/2014 21:00;27,5;ND;ND;ND;ND;ND
07/24/2014 22:00;35,4;ND;ND;ND;ND;ND
07/24/2014 23:00;75,3;ND;ND;ND;ND;ND
07/25/2014 00:00;40,9;ND;ND;ND;ND;ND
07/25/2014 01:00;44,1;ND;ND;ND;ND;ND
07/25/2014 02:00;38,4;ND;ND;ND;ND;ND
07/25/2014 03:00;35,7;ND;ND;ND;ND;ND
07/25/2014 04:00;31,8;ND;ND;ND;ND;ND
07/25/2014 05:00;32,7;ND;ND;ND;ND;ND
07/25/2014 06:00;31,8;ND;ND;ND;ND;ND
07/25/2014 07:00;55,2;ND;ND;ND;ND;ND
07/25/2014 08:00;61,3;ND;ND;ND;ND;ND
07/25/2014 09:00;54,9;ND;ND;ND;ND;ND
07/25/2014 10:00;63,5;ND;ND;ND;ND;ND
07/25/2014 11:00;56,6;ND;ND;ND;ND;ND
07/25/2014 12:00;51,2;ND;ND;ND;ND;ND
07/25/2014 13:00;41,4;ND;ND;ND;ND;ND
07/25/2014 14:00;25,7;ND;ND;ND;ND;ND
07/25/2014 15:00;35,4;ND;ND;ND;ND;ND
07/25/2014 16:00;65,5;ND;ND;ND;ND;ND
07/25/2014 17:00;29,1;ND;ND;ND;ND;ND
07/25/2014 18:00;30,7;ND;ND;ND;ND;ND
07/25/2014 19:00;66,1;ND;ND;ND;ND;ND
07/25/2014 20:00;27,7;ND;ND;ND;ND;ND
07/25/2014 21:00;17,6;ND;ND;ND;ND;ND
07/25/2014 22:00;51,8;ND;ND;ND;ND;ND
07/25/2014 23:00;68,8;ND;ND;ND;ND;ND
07/26/2014 00:00;46,2;ND;ND;ND;ND;ND
07/26/2014 01:00;50,8;ND;ND;ND;ND;ND
07/26/2014 02:00;42,7;ND;ND;ND;ND;ND
07/26/2014 03:00;33,4;ND;ND;ND;ND;ND
07/26/2014 04:00;38,4;ND;ND;ND;ND;ND
07/26/2014 05:00;30,5;ND;ND;ND;ND;ND
07/26/2014 06:00;29,6;ND;ND;ND;ND;ND
07/26/2014 07:00;39,9;ND;ND;ND;ND;ND
07/26/2014 08:00;65,9;ND;ND;ND;ND;ND
07/26/2014 09:00;47,3;ND;ND;ND;ND;ND
07/26/2014 10:00;57,8;ND;ND;ND;ND;ND
07/26/2014 11:00;38;ND;ND;ND;ND;ND
07/26/2014 12:00;57,6;ND;ND;ND;ND;ND
07/26/2014 13:00;32;ND;ND;ND;ND;ND
07/26/2014 14:00;45,5;ND;ND;ND;ND;ND
07/26/2014 15:00;39,9;ND;ND;ND;ND;ND
07/26/2014 16:00;31,7;ND;ND;ND;ND;ND
07/26/2014 17:00;15,2;ND;ND;ND;ND;ND
07/26/2014 18:00;17,4;ND;ND;ND;ND;ND
07/26/2014 19:00;13,2;ND;ND;ND;ND;ND
07/26/2014 20:00;14,1;ND;ND;ND;ND;ND
07/26/2014 21:00;7,4;ND;ND;ND;ND;ND
07/26/2014 22:00;9,3;ND;ND;ND;ND;ND
07/26/2014 23:00;15,2;ND;ND;ND;ND;ND
07/27/2014 00:00;41,7;ND;ND;ND;ND;ND
07/27/2014 01:00;55,6;ND;ND;ND;ND;ND
07/27/2014 02:00;50;ND;ND;ND;ND;ND
07/27/2014 03:00;59,7;ND;ND;ND;ND;ND
07/27/2014 04:00;55,3;ND;ND;ND;ND;ND
07/27/2014 05:00;32,6;ND;ND;ND;ND;ND
07/27/2014 06:00;26,4;ND;ND;ND;ND;ND
07/27/2014 07:00;42;ND;ND;ND;ND;ND
07/27/2014 08:00;33,8;ND;ND;ND;ND;ND
07/27/2014 09:00;46,1;ND;ND;ND;ND;ND
07/27/2014 10:00;50,9;ND;ND;ND;ND;ND
07/27/2014 11:00;36,3;ND;ND;ND;ND;ND
07/27/2014 12:00;29,6;ND;ND;ND;ND;ND
07/27/2014 13:00;26;ND;ND;ND;ND;ND
07/27/2014 14:00;32,9;ND;ND;ND;ND;ND
07/27/2014 15:00;45,6;ND;ND;ND;ND;ND
07/27/2014 16:00;31,8;ND;ND;ND;ND;ND
07/27/2014 17:00;16,2;ND;ND;ND;ND;ND
07/27/2014 18:00;15,7;ND;ND;ND;ND;ND
07/27/2014 19:00;13,5;ND;ND;ND;ND;ND
07/27/2014 20:00;19,8;ND;ND;ND;ND;ND
07/27/2014 21:00;16,6;ND;ND;ND;ND;ND
07/27/2014 22:00;16,6;ND;ND;ND;ND;ND
07/27/2014 23:00;33,5;ND;ND;ND;ND;ND
07/28/2014 00:00;64,2;ND;ND;ND;ND;ND
07/28/2014 01:00;32,9;ND;ND;ND;ND;ND
07/28/2014 02:00;25,8;ND;ND;ND;ND;ND
07/28/2014 03:00;23,8;ND;ND;ND;ND;ND
07/28/2014 04:00;30,3;ND;ND;ND;ND;ND
07/28/2014 05:00;19,5;ND;ND;ND;ND;ND
07/28/2014 06:00;26,3;ND;ND;ND;ND;ND
07/28/2014 07:00;43,5;ND;ND;ND;ND;ND
07/28/2014 08:00;57;ND;ND;ND;ND;ND
07/28/2014 09:00;84,4;ND;ND;ND;ND;ND
07/28/2014 10:00;117,1;ND;ND;ND;ND;ND
07/28/2014 11:00;82,4;ND;ND;ND;ND;ND
07/28/2014 12:00;39,1;ND;ND;ND;ND;ND
07/28/2014 13:00;38,4;ND;ND;ND;ND;ND
07/28/2014 14:00;26,7;ND;ND;ND;ND;ND
07/28/2014 15:00;32,7;ND;ND;ND;ND;ND
07/28/2014 16:00;58,5;ND;ND;ND;ND;ND
07/28/2014 17:00;24,6;ND;ND;ND;ND;ND
07/28/2014 18:00;40,4;ND;ND;ND;ND;ND
07/28/2014 19:00;37,7;ND;ND;ND;ND;ND
07/28/2014 20:00;30;ND;ND;ND;ND;ND
07/28/2014 21:00;30;ND;ND;ND;ND;ND
07/28/2014 22:00;28;ND;ND;ND;ND;ND
07/28/2014 23:00;53,8;ND;ND;ND;ND;ND
07/29/2014 00:00;72,1;ND;ND;ND;ND;ND
07/29/2014 01:00;47,8;ND;ND;ND;ND;ND
07/29/2014 02:00;37,5;ND;ND;ND;ND;ND
07/29/2014 03:00;35,4;ND;ND;ND;ND;ND
07/29/2014 04:00;35;ND;ND;ND;ND;ND
07/29/2014 05:00;31,5;ND;ND;ND;ND;ND
07/29/2014 06:00;31,1;ND;ND;ND;ND;ND
07/29/2014 07:00;43,6;ND;ND;ND;ND;ND
07/29/2014 08:00;43,6;ND;ND;ND;ND;ND
07/29/2014 09:00;60,1;ND;ND;ND;ND;ND
07/29/2014 10:00;80,8;ND;ND;ND;ND;ND
07/29/2014 11:00;55;ND;ND;ND;ND;ND
07/29/2014 12:00;50,3;ND;ND;ND;ND;ND
07/29/2014 13:00;56,4;ND;ND;ND;ND;ND
07/29/2014 14:00;43,9;ND;ND;ND;ND;ND
07/29/2014 15:00;33,2;ND;ND;ND;ND;ND
07/29/2014 16:00;32,2;ND;ND;ND;ND;ND
07/29/2014 17:00;53,1;ND;ND;ND;ND;ND
07/29/2014 18:00;30,5;ND;ND;ND;ND;ND
07/29/2014 19:00;36;ND;ND;ND;ND;ND
07/29/2014 20:00;29,3;ND;ND;ND;ND;ND
07/29/2014 21:00;14,9;ND;ND;ND;ND;ND
07/29/2014 22:00;14,9;ND;ND;ND;ND;ND
07/29/2014 23:00;59,9;ND;ND;ND;ND;ND
07/30/2014 00:00;54,9;ND;ND;ND;ND;ND
07/30/2014 01:00;44,8;ND;ND;ND;ND;ND
07/30/2014 02:00;41,4;ND;ND;ND;ND;ND
07/30/2014 03:00;38,6;ND;ND;ND;ND;ND
07/30/2014 04:00;38,6;ND;ND;ND;ND;ND
07/30/2014 05:00;23,9;ND;ND;ND;ND;ND
07/30/2014 06:00;29,7;ND;ND;ND;ND;ND
07/30/2014 07:00;50,9;ND;ND;ND;ND;ND
07/30/2014 08:00;66,9;ND;ND;ND;ND;ND
07/30/2014 09:00;60,3;ND;ND;ND;ND;ND
07/30/2014 10:00;68;ND;ND;ND;ND;ND
07/30/2014 11:00;64;ND;ND;ND;ND;ND
07/30/2014 12:00;54,6;ND;ND;ND;ND;ND
07/30/2014 13:00;41,5;ND;ND;ND;ND;ND
07/30/2014 14:00;37,7;ND;ND;ND;ND;ND
07/30/2014 15:00;55,1;ND;ND;ND;ND;ND
07/30/2014 16:00;87,6;ND;ND;ND;ND;ND
07/30/2014 17:00;87,6;ND;ND;ND;ND;ND
07/30/2014 18:00;62,8;ND;ND;ND;ND;ND
07/30/2014 19:00;41,3;ND;ND;ND;ND;ND
07/30/2014 20:00;24,8;ND;ND;ND;ND;ND
07/30/2014 21:00;24,1;ND;ND;ND;ND;ND
07/30/2014 22:00;34,2;ND;ND;ND;ND;ND
07/30/2014 23:00;70,4;ND;ND;ND;ND;ND
07/31/2014 00:00;53,5;ND;ND;ND;ND;ND
07/31/2014 01:00;48,3;ND;ND;ND;ND;ND
07/31/2014 02:00;42,1;ND;ND;ND;ND;ND
07/31/2014 03:00;36,9;ND;ND;ND;ND;ND
07/31/2014 04:00;33,9;ND;ND;ND;ND;ND
07/31/2014 05:00;30,5;ND;ND;ND;ND;ND
07/31/2014 06:00;37,5;ND;ND;ND;ND;ND
07/31/2014 07:00;44,1;ND;ND;ND;ND;ND
07/31/2014 08:00;65,5;ND;ND;ND;ND;ND
07/31/2014 09:00;65,5;ND;ND;ND;ND;ND
07/31/2014 10:00;143,3;ND;ND;ND;ND;ND
07/31/2014 11:00;78,7;ND;ND;ND;ND;ND
07/31/2014 12:00;67,4;ND;ND;ND;ND;ND
07/31/2014 13:00;63;ND;ND;ND;ND;ND
07/31/2014 14:00;48,7;ND;ND;ND;ND;ND
07/31/2014 15:00;26,9;ND;ND;ND;ND;ND
07/31/2014 16:00;46,9;ND;ND;ND;ND;ND
07/31/2014 17:00;59,7;ND;ND;ND;ND;ND
07/31/2014 18:00;64,7;ND;ND;ND;ND;ND
07/31/2014 19:00;28,1;ND;ND;ND;ND;ND
07/31/2014 20:00;27,8;ND;ND;ND;ND;ND
07/31/2014 21:00;72,9;ND;ND;ND;ND;ND
07/31/2014 22:00;81,5;ND;ND;ND;ND;ND
07/31/2014 23:00;91,4;ND;ND;ND;ND;ND
41647;70,8;ND;ND;ND;ND;ND
41647,04167;43,9;ND;ND;ND;ND;ND
41647,08333;26,5;ND;ND;ND;ND;ND
41647,125;33,7;ND;ND;ND;ND;ND
41647,16667;36,5;ND;ND;ND;ND;ND
41647,20833;32,5;ND;ND;ND;ND;ND
41647,25;39,8;ND;ND;ND;ND;ND
41647,29167;55,9;ND;ND;ND;ND;ND
41647,33333;72,3;ND;ND;ND;ND;ND
41647,375;73,8;ND;ND;ND;ND;ND
41647,41667;98,1;ND;ND;ND;ND;ND
41647,45833;92,2;ND;ND;ND;ND;ND
41647,5;114,5;ND;ND;ND;ND;ND
41647,54167;119,5;ND;ND;ND;ND;ND
41647,58333;74,6;ND;ND;ND;ND;ND
41647,625;45,4;ND;ND;ND;ND;ND
41647,66667;56,5;ND;ND;ND;ND;ND
41647,70833;48,3;ND;ND;ND;ND;ND
41647,75;62,9;ND;ND;ND;ND;ND
41647,79167;24,5;ND;ND;ND;ND;ND
41647,83333;34,1;ND;ND;ND;ND;ND
41647,875;22,4;ND;ND;ND;ND;ND
41647,91667;25;ND;ND;ND;ND;ND
41647,95833;26,9;ND;ND;ND;ND;ND
41678;18,3;ND;ND;ND;ND;ND
41678,04167;62,1;ND;ND;ND;ND;ND
41678,08333;37,5;ND;ND;ND;ND;ND
41678,125;33,7;ND;ND;ND;ND;ND
41678,16667;24,1;ND;ND;ND;ND;ND
41678,20833;32,6;ND;ND;ND;ND;ND
41678,25;31,2;ND;ND;ND;ND;ND
41678,29167;44,2;ND;ND;ND;ND;ND
41678,33333;46;ND;ND;ND;ND;ND
41678,375;46;ND;ND;ND;ND;ND
41678,41667;88,7;ND;ND;ND;ND;ND
41678,45833;81,7;ND;ND;ND;ND;ND
41678,5;86,4;ND;ND;ND;ND;ND
41678,54167;48,5;ND;ND;ND;ND;ND
41678,58333;66,8;ND;ND;ND;ND;ND
41678,625;52,4;ND;ND;ND;ND;ND
41678,66667;63;ND;ND;ND;ND;ND
41678,70833;50,3;ND;ND;ND;ND;ND
41678,75;65,1;ND;ND;ND;ND;ND
41678,79167;31,9;ND;ND;ND;ND;ND
41678,83333;77,5;ND;ND;ND;ND;ND
41678,875;62,6;ND;ND;ND;ND;ND
41678,91667;34,5;ND;ND;ND;ND;ND
41678,95833;11,9;ND;ND;ND;ND;ND
41706;46,8;ND;ND;ND;ND;ND
41706,04167;47,1;ND;ND;ND;ND;ND
41706,08333;22,6;ND;ND;ND;ND;ND
41706,125;35,1;ND;ND;ND;ND;ND
41706,16667;23,2;ND;ND;ND;ND;ND
41706,20833;38,9;ND;ND;ND;ND;ND
41706,25;30;ND;ND;ND;ND;ND
41706,29167;18,3;ND;ND;ND;ND;ND
41706,33333;41,4;ND;ND;ND;ND;ND
41706,375;46,4;ND;ND;ND;ND;ND
41706,41667;59,7;ND;ND;ND;ND;ND
41706,45833;46,9;ND;ND;ND;ND;ND
41706,5;41,9;ND;ND;ND;ND;ND
41706,54167;27,2;ND;ND;ND;ND;ND
41706,58333;27,1;ND;ND;ND;ND;ND
41706,625;23,3;ND;ND;ND;ND;ND
41706,66667;14,6;ND;ND;ND;ND;ND
41706,70833;49,6;ND;ND;ND;ND;ND
41706,75;30,2;ND;ND;ND;ND;ND
41706,79167;24,3;ND;ND;ND;ND;ND
41706,83333;21,3;ND;ND;ND;ND;ND
41706,875;19;ND;ND;ND;ND;ND
41706,91667;9,5;ND;ND;ND;ND;ND
41706,95833;40,8;ND;ND;ND;ND;ND
41737;66,8;ND;ND;ND;ND;ND
41737,04167;42,1;ND;ND;ND;ND;ND
41737,08333;42,1;ND;ND;ND;ND;ND
41737,125;28,3;ND;ND;ND;ND;ND
41737,16667;25,4;ND;ND;ND;ND;ND
41737,20833;25;ND;ND;ND;ND;ND
41737,25;42,4;ND;ND;ND;ND;ND
41737,29167;52,5;ND;ND;ND;ND;ND
41737,33333;64,1;ND;ND;ND;ND;ND
41737,375;66,6;ND;ND;ND;ND;ND
41737,41667;60,6;ND;ND;ND;ND;ND
41737,45833;48,4;ND;ND;ND;ND;ND
41737,5;41,5;ND;ND;ND;ND;ND
41737,54167;44,6;ND;ND;ND;ND;ND
41737,58333;51,9;ND;ND;ND;ND;ND
41737,625;61,7;ND;ND;ND;ND;ND
41737,66667;28,9;ND;ND;ND;ND;ND
41737,70833;25,8;ND;ND;ND;ND;ND
41737,75;31,9;ND;ND;ND;ND;ND
41737,79167;31,9;ND;ND;ND;ND;ND
41737,83333;30,5;ND;ND;ND;ND;ND
41737,875;18,5;ND;ND;ND;ND;ND
41737,91667;25;ND;ND;ND;ND;ND
41737,95833;59,3;ND;ND;ND;ND;ND
41767;64,3;ND;ND;ND;ND;ND
41767,04167;50,4;ND;ND;ND;ND;ND
41767,08333;46,6;ND;ND;ND;ND;ND
41767,125;49,4;ND;ND;ND;ND;ND
41767,16667;142;ND;ND;ND;ND;ND
41767,20833;53,2;ND;ND;ND;ND;ND
41767,25;38,8;ND;ND;ND;ND;ND
41767,29167;88,5;ND;ND;ND;ND;ND
41767,33333;58,3;ND;ND;ND;ND;ND
41767,375;72,9;ND;ND;ND;ND;ND
41767,41667;51,2;ND;ND;ND;ND;ND
41767,45833;44,7;ND;ND;ND;ND;ND
41767,5;ND;ND;ND;ND;ND;ND
41767,54167;ND;ND;ND;ND;ND;ND
41767,58333;ND;ND;ND;ND;ND;ND
41767,625;ND;ND;ND;ND;ND;ND
41767,66667;48,7;ND;ND;ND;ND;ND
41767,70833;63,3;ND;ND;ND;ND;ND
41767,75;67;ND;ND;ND;ND;ND
41767,79167;30,3;ND;ND;ND;ND;ND
41767,83333;27,6;ND;ND;ND;ND;ND
41767,875;23;ND;ND;ND;ND;ND
41767,91667;36,6;ND;ND;ND;ND;ND
41767,95833;44,5;ND;ND;ND;ND;ND
41798;57,7;ND;ND;ND;ND;ND
41798,04167;61,3;ND;ND;ND;ND;ND
41798,08333;49,8;ND;ND;ND;ND;ND
41798,125;50,2;ND;ND;ND;ND;ND
41798,16667;44,7;ND;ND;ND;ND;ND
41798,20833;42,8;ND;ND;ND;ND;ND
41798,25;53,9;ND;ND;ND;ND;ND
41798,29167;55,4;ND;ND;ND;ND;ND
41798,33333;69,8;ND;ND;ND;ND;ND
41798,375;60,8;ND;ND;ND;ND;ND
41798,41667;46,7;ND;ND;ND;ND;ND
41798,45833;57,8;ND;ND;ND;ND;ND
41798,5;50,1;ND;ND;ND;ND;ND
41798,54167;52,6;ND;ND;ND;ND;ND
41798,58333;49,3;ND;ND;ND;ND;ND
41798,625;46,6;ND;ND;ND;ND;ND
41798,66667;15,3;ND;ND;ND;ND;ND
41798,70833;17,9;ND;ND;ND;ND;ND
41798,75;15,3;ND;ND;ND;ND;ND
41798,79167;18;ND;ND;ND;ND;ND
41798,83333;21,7;ND;ND;ND;ND;ND
41798,875;21,1;ND;ND;ND;ND;ND
41798,91667;26,6;ND;ND;ND;ND;ND
41798,95833;42,1;ND;ND;ND;ND;ND
41828;38,2;ND;ND;ND;ND;ND
41828,04167;57,7;ND;ND;ND;ND;ND
41828,08333;49,8;ND;ND;ND;ND;ND
41828,125;48,2;ND;ND;ND;ND;ND
41828,16667;38,1;ND;ND;ND;ND;ND
41828,20833;31,2;ND;ND;ND;ND;ND
41828,25;32,5;ND;ND;ND;ND;ND
41828,29167;28,6;ND;ND;ND;ND;ND
41828,33333;33,1;ND;ND;ND;ND;ND
41828,375;47,9;ND;ND;ND;ND;ND
41828,41667;51,2;ND;ND;ND;ND;ND
41828,45833;36,8;ND;ND;ND;ND;ND
41828,5;29;ND;ND;ND;ND;ND
41828,54167;29,7;ND;ND;ND;ND;ND
41828,58333;37,6;ND;ND;ND;ND;ND
41828,625;46,5;ND;ND;ND;ND;ND
41828,66667;34,9;ND;ND;ND;ND;ND
41828,70833;22,6;ND;ND;ND;ND;ND
41828,75;17,5;ND;ND;ND;ND;ND
41828,79167;16,7;ND;ND;ND;ND;ND
41828,83333;8,2;ND;ND;ND;ND;ND
41828,875;6;ND;ND;ND;ND;ND
41828,91667;13;ND;ND;ND;ND;ND
41828,95833;36,5;ND;ND;ND;ND;ND
41859;49,7;ND;ND;ND;ND;ND
41859,04167;28,5;ND;ND;ND;ND;ND
41859,08333;20,6;ND;ND;ND;ND;ND
41859,125;20,7;ND;ND;ND;ND;ND
41859,16667;34,1;ND;ND;ND;ND;ND
41859,20833;31;ND;ND;ND;ND;ND
41859,25;32,3;ND;ND;ND;ND;ND
41859,29167;38,1;ND;ND;ND;ND;ND
41859,33333;58,6;ND;ND;ND;ND;ND
41859,375;69;ND;ND;ND;ND;ND
41859,41667;76,3;ND;ND;ND;ND;ND
41859,45833;68,8;ND;ND;ND;ND;ND
41859,5;41,9;ND;ND;ND;ND;ND
41859,54167;54;ND;ND;ND;ND;ND
41859,58333;50,4;ND;ND;ND;ND;ND
41859,625;45,9;ND;ND;ND;ND;ND
41859,66667;46,9;ND;ND;ND;ND;ND
41859,70833;19,8;ND;ND;ND;ND;ND
41859,75;23,7;ND;ND;ND;ND;ND
41859,79167;17;ND;ND;ND;ND;ND
41859,83333;23,6;ND;ND;ND;ND;ND
41859,875;20,9;ND;ND;ND;ND;ND
41859,91667;32,3;ND;ND;ND;ND;ND
41859,95833;51,8;ND;ND;ND;ND;ND
41890;40,5;ND;ND;ND;ND;ND
41890,04167;41,9;ND;ND;ND;ND;ND
41890,08333;33,9;ND;ND;ND;ND;ND
41890,125;30,9;ND;ND;ND;ND;ND
41890,16667;33,5;ND;ND;ND;ND;ND
41890,20833;37,9;ND;ND;ND;ND;ND
